"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000693758596581248,0.414129356272939,0.392,0.171,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138550529323241,"7","HPRT1"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000778084971884648,0.385368317537337,0.459,0.212,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155391349735083,"7","FBXO11"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105659260683797,0.314420421057134,0.629,0.319,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211012109511611,"7","YIPF4"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132695123796762,0.453359672304591,0.336,0.139,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265005431734513,"7","NUBP1"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176354956602416,0.39869117849317,0.536,0.263,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000352198483830685,"7","TRIM44"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000313773666969748,0.461363450823631,0.283,0.11,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000626637390305285,"7","EBNA1BP2"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000343919064291048,0.299243510711603,0.389,0.171,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000686840763295651,"7","C16orf87"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000377182127574602,0.320499064178023,0.425,0.193,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753270426979238,"7","UBE2E1"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444697622433775,0.570916887588223,0.314,0.131,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000888105621762491,"7","TET3"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000516943510153953,0.298144570753854,0.492,0.232,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103238788412846,"7","WASHC1"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000697885799868521,0.391559930242853,0.369,0.159,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139374773091742,"7","COA3"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000806497014822623,0.530951533103727,0.255,0.096,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161065518830226,"7","FLYWCH2"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104037237887685,0.583214361251198,0.282,0.112,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207772767785496,"7","MGST2"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106501862646291,0.335114579797754,0.797,0.474,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212694869890909,"7","ZFP36L1"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297781212759503,0.293429139718822,0.686,0.353,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000594698860002003,"7","PSMA5"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000440496265444502,0.396353275354843,0.363,0.159,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000879715091719216,"7","ULK1"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000574678501082457,0.399306976778487,0.329,0.136,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114769043451177,"7","LAGE3"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000794002106324269,0.351103663230736,0.702,0.37,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015857016065402,"7","HSD17B11"
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000883399355501013,0.374607121542656,0.909,0.566,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176423685287107,"7","ATP6V1F"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115160709492423,0.389327261217879,0.456,0.212,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000229987452927318,"7","SMC1A"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120375424454022,0.367075165822407,0.544,0.268,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240401760177128,"7","MRPS36"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133923532327786,0.299665471666431,0.552,0.267,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267458686411822,"7","AKT1"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146194689334446,0.390990480973432,0.812,0.47,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291965414069821,"7","PAK2"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160706846225606,0.257108510449277,0.424,0.196,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000320947642597158,"7","BCL6"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261598667159389,0.424937240370449,0.302,0.121,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000522438698184015,"7","ZHX1"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000271031407311102,0.321703440797061,0.457,0.21,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000541276823541002,"7","NUDT1"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037052886822897,0.294134097352542,0.963,0.687,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000739983202740075,"7","PSMA7"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046541184621667,0.320734545613537,0.823,0.469,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000929473998079311,"7","NDUFV2"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048015988441966,0.453897544755132,0.33,0.138,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000958927305174503,"7","MR1"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000496560712065245,0.579865771450563,0.259,0.1,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009916813980655,"7","REEP4"
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000760565164300884,0.484142554404506,0.277,0.108,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151892468962529,"7","DCTPP1"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222727014754832,0.540220409906882,0.271,0.106,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444808121166875,"7","MRPL15"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000250083812539539,0.452942475296696,0.328,0.137,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000499442382022712,"7","BIN3"
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000552234340948942,0.403382636245502,0.435,0.201,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110286720230913,"7","ST8SIA4"
